"location_name","year","gdp_pc","pct_change_gni"
"Comoros",2032,1573.56166150475,1.73731524230104
"Comoros",2033,1605.34971568187,1.73731524230097
"Comoros",2034,1637.77993115022,1.73731524230104
"Comoros",2035,1670.86528042838,1.73731524230096
"Comoros",2036,1704.61899809721,1.73731524230104
"Comoros",2037,1739.05458609384,1.73731524230097
"Comoros",2038,1774.18581911261,1.73731524230104
"Comoros",2039,1810.02675011516,1.73731524230096
"Comoros",2040,1846.59171595175,1.73731524230104
"Comoros",2041,1883.89534309629,1.73731524230096
"Comoros",2042,1921.952553497,1.73731524230105
"Comoros",2043,1960.77857054548,1.73731524230096
"Comoros",2044,2000.38892516625,1.73731524230104
"Comoros",2045,2040.79946202929,1.73731524230097
"Comoros",2046,2082.02634588816,1.73731524230103
"Comoros",2047,2124.08606804611,1.73731524230097
"Comoros",2048,2166.99545295281,1.73731524230096
"Comoros",2049,2210.77166493434,1.73731524230103
"Comoros",2050,2255.43221505919,1.73731524230104
"Comoros",2051,2300.99496814291,1.73731524230097
"Comoros",2052,2347.47814989421,1.73731524230095
"Comoros",2053,2394.9003542056,1.73731524230105
"Comoros",2054,2443.28055059111,1.73731524230096
"Comoros",2055,2492.63809177436,1.73731524230104
"Comoros",2056,2542.99272142994,1.73731524230096
"Comoros",2057,2594.36458208111,1.73731524230104
"Comoros",2058,2646.7742231571,1.73731524230097
"Comoros",2059,2700.24260921315,1.73731524230104
"Comoros",2060,2754.7911283166,1.73731524230097
"Comoros",2061,2810.44160060241,1.73731524230104
"Comoros",2062,2867.21628700153,1.73731524230096
"Comoros",2063,2925.13789814549,1.73731524230104
"Comoros",2064,2984.22960345108,1.73731524230097
"Comoros",2065,3044.51504038831,1.73731524230096
"Comoros",2066,3106.01832393576,1.73731524230113
"Comoros",2067,3168.76405622693,1.73731524230095
"Comoros",2068,3232.77733639133,1.73731524230097
"Comoros",2069,3298.08377059456,1.73731524230096
"Comoros",2070,3364.70948228106,1.73731524230113
"Comoros",2071,3432.68112262388,1.73731524230096
"Comoros",2072,3502.02588118542,1.73731524230096
"Comoros",2073,3572.77149679375,1.73731524230097
"Comoros",2074,3644.94626863838,1.73731524230112
"Comoros",2075,3718.5790675904,1.73731524230096
"Comoros",2076,3793.69934775117,1.73731524230096
"Comoros",2077,3870.33715823437,1.73731524230096
"Comoros",2078,3948.52315518605,1.73731524230096
"Comoros",2079,4028.28861404748,1.73731524230111
"Comoros",2080,4109.66544206577,1.73731524230098
"Comoros",2081,4192.68619105715,1.73731524230095
"Comoros",2082,4277.38407042817,1.73731524230096
"Comoros",2083,4363.79296045992,1.73731524230112
"Comoros",2084,4451.94742586054,1.73731524230097
"Comoros",2085,4541.88272959159,1.73731524230095
"Comoros",2086,4633.63484697371,1.73731524230097
"Comoros",2087,4727.24048007725,1.73731524230112
"Comoros",2088,4822.73707240355,1.73731524230096
"Comoros",2089,4920.16282386281,1.73731524230097
"Comoros",2090,5019.55670605466,NA
"Congo",2019,2011.07239887663,-5.47045999999999
"Congo",2020,1883.14808358408,0.178880000000008
"Congo",2021,1887.06503159794,-0.714502105931054
"Congo",2022,1871.38698579439,-0.71450210593104
"Congo",2023,1855.83919576692,-0.714502105931031
"Congo",2024,1840.42057932919,-0.714502105931036
"Congo",2025,1825.13006328582,1.73731524230096
"Congo",2026,1862.00013628731,1.73731524230104
"Congo",2027,1899.61503417032,1.73731524230096
"Congo",2028,1937.98980339553,1.73731524230104
"Congo",2029,1977.13979438231,1.73731524230097
"Congo",2030,2017.08066764906,1.73731524230105
"Congo",2031,2057.82840007763,1.73731524230095
"Congo",2032,2099.39929130431,1.73731524230104
"Congo",2033,2141.80997023988,1.73731524230097
"Congo",2034,2185.07740172139,1.73731524230104
"Congo",2035,2229.21889329835,1.73731524230097
"Congo",2036,2274.25210215594,1.73731524230103
"Congo",2037,2320.19504217815,1.73731524230097
"Congo",2038,2367.06609115359,1.73731524230105
"Congo",2039,2414.88399812679,1.73731524230096
"Congo",2040,2463.66789089812,1.73731524230104
"Congo",2041,2513.43728367515,1.73731524230097
"Congo",2042,2564.2120848786,1.73731524230103
"Congo",2043,2616.01260510595,1.73731524230098
"Congo",2044,2668.85956525597,1.73731524230103
"Congo",2045,2722.77410481737,1.73731524230097
"Congo",2046,2777.77779032483,1.73731524230103
"Congo",2047,2833.89262398595,1.73731524230097
"Congo",2048,2891.1410524824,1.73731524230105
"Congo",2049,2949.54597594891,1.73731524230096
"Congo",2050,3009.13075713361,1.73731524230095
"Congo",2051,3069.91923074343,1.73731524230112
"Congo",2052,3131.93571297836,1.73731524230096
"Congo",2053,3195.20501125817,1.73731524230096
"Congo",2054,3259.75243414579,1.73731524230097
"Congo",2055,3325.60380147102,1.73731524230096
"Congo",2056,3392.7854546588,1.73731524230112
"Congo",2057,3461.3242672662,1.73731524230096
"Congo",2058,3531.2476557321,1.73731524230096
"Congo",2059,3602.58359034423,1.73731524230097
"Congo",2060,3675.36060642759,1.73731524230111
"Congo",2061,3749.60781575898,1.73731524230097
"Congo",2062,3825.3549182121,1.73731524230096
"Congo",2063,3902.63221363793,1.73731524230096
"Congo",2064,3981.470613985,1.73731524230113
"Congo",2065,4061.90165566465,1.73731524230096
"Congo",2066,4143.95751216597,1.73731524230097
"Congo",2067,4227.67100692566,1.73731524230096
"Congo",2068,4313.07562645782,1.7373152423011
"Congo",2069,4400.20553374902,1.73731524230097
"Congo",2070,4489.09558192389,1.73731524230096
"Congo",2071,4579.78132818694,1.73731524230097
"Congo",2072,4672.29904804583,1.73731524230095
"Congo",2073,4766.68574982209,1.73731524230113
"Congo",2074,4862.97918945494,1.73731524230097
"Congo",2075,4961.21788560416,1.73731524230095
"Congo",2076,5061.44113505807,1.73731524230112
"Congo",2077,5163.68902845279,1.73731524230096
"Congo",2078,5268.00246630899,1.73731524230097
"Congo",2079,5374.42317539269,1.73731524230096
"Congo",2080,5482.99372540647,1.73731524230097
"Congo",2081,5593.75754601797,1.73731524230111
"Congo",2082,5706.75894423232,1.73731524230096
"Congo",2083,5822.04312211548,1.73731524230097
"Congo",2084,5939.65619487577,1.73731524230096
"Congo",2085,6059.64520931048,1.73731524230112
"Congo",2086,6182.05816262527,1.73731524230096
"Congo",2087,6306.94402163364,1.73731524230096
"Congo",2088,6434.35274234438,1.73731524230096
"Congo",2089,6564.33528994456,1.73731524230113
"Congo",2090,6696.94365918637,NA
"Cote d'Ivoire",2019,2286.162776855,-1.37858
"Cote d'Ivoire",2020,2249.51558754202,4.51070000000001
"Cote d'Ivoire",2021,2367.5026801086,3.50810626502238
"Cote d'Ivoire",2022,2464.07769155681,3.50810626502249
"Cote d'Ivoire",2023,2564.59218443184,3.50810626502241
"Cote d'Ivoire",2024,2669.20685779734,3.50810626502249
"Cote d'Ivoire",2025,2778.08896594245,1.73731524230096
"Cote d'Ivoire",2026,2834.21008576803,1.73731524230104
"Cote d'Ivoire",2027,2891.46492741789,1.73731524230096
"Cote d'Ivoire",2028,2949.8763935921,1.73731524230097
"Cote d'Ivoire",2029,3009.46784965595,1.73731524230111
"Cote d'Ivoire",2030,3070.26313298645,1.73731524230097
"Cote d'Ivoire",2031,3132.28656250752,1.73731524230095
"Cote d'Ivoire",2032,3195.56294841797,1.73731524230097
"Cote d'Ivoire",2033,3260.11760211586,1.73731524230111
"Cote d'Ivoire",2034,3325.97634632342,1.73731524230096
"Cote d'Ivoire",2035,3393.16552541644,1.73731524230096
"Cote d'Ivoire",2036,3461.71201596244,1.73731524230095
"Cote d'Ivoire",2037,3531.64323747161,1.73731524230112
"Cote d'Ivoire",2038,3602.98716336497,1.73731524230096
"Cote d'Ivoire",2039,3675.77233216414,1.73731524230096
"Cote d'Ivoire",2040,3750.02785890713,1.73731524230097
"Cote d'Ivoire",2041,3825.78344679471,1.73731524230111
"Cote d'Ivoire",2042,3903.06939907215,1.73731524230096
"Cote d'Ivoire",2043,3981.91663115083,1.73731524230097
"Cote d'Ivoire",2044,4062.3566829749,1.73731524230097
"Cote d'Ivoire",2045,4144.42173163764,1.73731524230111
"Cote d'Ivoire",2046,4228.14460425274,1.73731524230096
"Cote d'Ivoire",2047,4313.55879108554,1.73731524230096
"Cote d'Ivoire",2048,4400.69845894966,1.73731524230097
"Cote d'Ivoire",2049,4489.59846487412,1.73731524230111
"Cote d'Ivoire",2050,4580.29437004664,1.73731524230097
"Cote d'Ivoire",2051,4672.82245403859,1.73731524230095
"Cote d'Ivoire",2052,4767.21972931728,1.73731524230096
"Cote d'Ivoire",2053,4863.52395605148,1.73731524230096
"Cote d'Ivoire",2054,4961.77365721594,1.73731524230111
"Cote d'Ivoire",2055,5062.00813400117,1.73731524230097
"Cote d'Ivoire",2056,5164.26748153433,1.73731524230097
"Cote d'Ivoire",2057,5268.59260491792,1.73731524230095
"Cote d'Ivoire",2058,5375.02523559231,1.73731524230113
"Cote d'Ivoire",2059,5483.60794802892,1.73731524230095
"Cote d'Ivoire",2060,5594.38417676047,1.73731524230096
"Cote d'Ivoire",2061,5707.3982337555,1.73731524230097
"Cote d'Ivoire",2062,5822.6953261437,1.73731524230112
"Cote d'Ivoire",2063,5940.32157429934,1.73731524230096
"Cote d'Ivoire",2064,6060.32403029003,1.73731524230096
"Cote d'Ivoire",2065,6182.75069669824,1.73731524230097
"Cote d'Ivoire",2066,6307.6505458229,1.73731524230112
"Cote d'Ivoire",2067,6435.07353926903,1.73731524230096
"Cote d'Ivoire",2068,6565.07064793298,1.73731524230096
"Cote d'Ivoire",2069,6697.69387239154,1.73731524230096
"Cote d'Ivoire",2070,6832.99626370284,1.73731524230112
"Cote d'Ivoire",2071,6971.03194462746,1.73731524230096
"Cote d'Ivoire",2072,7111.85613127825,1.73731524230096
"Cote d'Ivoire",2073,7255.52515520757,1.73731524230096
"Cote d'Ivoire",2074,7402.0964859406,1.73731524230112
"Cote d'Ivoire",2075,7551.62875396395,1.73731524230097
"Cote d'Ivoire",2076,7704.1817741786,1.73731524230096
"Cote d'Ivoire",2077,7859.81656982671,1.73731524230096
"Cote d'Ivoire",2078,8018.5953969017,1.73731524230096
"Cote d'Ivoire",2079,8180.58176905149,1.73731524230112
"Cote d'Ivoire",2080,8345.84048298479,1.73731524230096
"Cote d'Ivoire",2081,8514.43764439063,1.73731524230096
"Cote d'Ivoire",2082,8686.44069438157,1.73731524230097
"Cote d'Ivoire",2083,8861.91843647102,1.73731524230112
"Cote d'Ivoire",2084,9040.94106409556,1.73731524230096
"Cote d'Ivoire",2085,9223.58018869321,1.73731524230095
"Cote d'Ivoire",2086,9409.90886834904,1.73731524230096
"Cote d'Ivoire",2087,9600.00163701934,1.73731524230111
"Cote d'Ivoire",2088,9793.93453434619,1.73731524230097
"Cote d'Ivoire",2089,9991.7851360743,1.73731524230096
"Cote d'Ivoire",2090,10193.6325850824,NA
"Democratic Republic of the Congo",2019,545.216212311342,-5.83596
"Democratic Republic of the Congo",2020,508.217840143895,-0.149639999999994
"Democratic Republic of the Congo",2021,507.333541102044,0.94564813830219
"Democratic Republic of the Congo",2022,512.912134342061,0.945648138302183
"Democratic Republic of the Congo",2023,518.552069283377,0.945648138302191
"Democratic Republic of the Congo",2024,524.254020433732,0.945648138302196
"Democratic Republic of the Congo",2025,530.018669717693,1.73731524230096
"Democratic Republic of the Congo",2026,540.725757085188,1.73731524230103
"Democratic Republic of the Congo",2027,551.649141965291,1.73731524230096
"Democratic Republic of the Congo",2028,562.7931938576,1.73731524230105
"Democratic Republic of the Congo",2029,574.162370531462,1.73731524230096
"Democratic Republic of the Congo",2030,585.761219809135,1.73731524230103
"Democratic Republic of the Congo",2031,597.594381384987,1.73731524230096
"Democratic Republic of the Congo",2032,609.666588681424,1.73731524230105
"Democratic Republic of the Congo",2033,621.98267074233,1.73731524230097
"Democratic Republic of the Congo",2034,634.547554164745,1.73731524230104
"Democratic Republic of the Congo",2035,647.366265069574,1.73731524230096
"Democratic Republic of the Congo",2036,660.443931112095,1.73731524230105
"Democratic Republic of the Congo",2037,673.785783533098,1.73731524230096
"Democratic Republic of the Congo",2038,687.397159251444,1.73731524230103
"Democratic Republic of the Congo",2039,701.283502998909,1.73731524230096
"Democratic Republic of the Congo",2040,715.450369498144,1.73731524230105
"Democratic Republic of the Congo",2041,729.903425684644,1.73731524230096
"Democratic Republic of the Congo",2042,744.648452973593,1.73731524230103
"Democratic Republic of the Congo",2043,759.691349572511,1.73731524230096
"Democratic Republic of the Congo",2044,775.03813284061,1.73731524230104
"Democratic Republic of the Congo",2045,790.694941695825,1.73731524230097
"Democratic Republic of the Congo",2046,806.668039070458,1.73731524230103
"Democratic Republic of the Congo",2047,822.963814416437,1.73731524230096
"Democratic Republic of the Congo",2048,839.588786261179,1.73731524230097
"Democratic Republic of the Congo",2049,856.549604815092,1.73731524230104
"Democratic Republic of the Congo",2050,873.853054631746,1.73731524230103
"Democratic Republic of the Congo",2051,891.506057321781,1.73731524230097
"Democratic Republic of the Congo",2052,909.51567432165,1.73731524230096
"Democratic Republic of the Congo",2053,927.889109718286,1.73731524230104
"Democratic Republic of the Congo",2054,946.633713130829,1.73731524230096
"Democratic Republic of the Congo",2055,965.756982650575,1.73731524230104
"Democratic Republic of the Congo",2056,985.266567840313,1.73731524230096
"Democratic Republic of the Congo",2057,1005.17027279425,1.73731524230105
"Democratic Republic of the Congo",2058,1025.47605925975,1.73731524230095
"Democratic Republic of the Congo",2059,1046.19204982216,1.73731524230105
"Democratic Republic of the Congo",2060,1067.3265311539,1.73731524230097
"Democratic Republic of the Congo",2061,1088.88795732932,1.73731524230103
"Democratic Republic of the Congo",2062,1110.88495320637,1.73731524230096
"Democratic Republic of the Congo",2063,1133.3263178767,1.73731524230104
"Democratic Republic of the Congo",2064,1156.2210281854,1.73731524230097
"Democratic Republic of the Congo",2065,1179.57824232186,1.73731524230103
"Democratic Republic of the Congo",2066,1203.40730348316,1.73731524230097
"Democratic Republic of the Congo",2067,1227.71774361151,1.73731524230104
