"Data Source","World Development Indicators",

"Last Updated Date","2020-09-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Malawi","MWI","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","725.870129014154","748.87745662878","770.090620845019","776.747820535907","792.167551279848","848.040192677649","887.662544914631","929.337335746018","959.033479054348","978.274227325807","960.129467142549","975.005610051324","1004.87062574112","995.67411623246","1025.49521312913","1012.2855962202","1018.02681288928","1034.67763754961",
"Malaysia","MYS","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9928.44389877179","10513.9174878609","11125.543836468","11975.8191517868","12756.8520046262","13659.2218298159","14640.3552360154","15214.3548183214","13710.8689123049","13978.1441836535","14700.3024048479","14605.8232107016","15178.3239315651","15898.3626791352","16662.2117261663","17324.9384456755","18210.728670721","19134.3066260177","19467.366698303","19045.3007206932","19881.1301758183","20777.1916293106","21306.8847054258","22093.0938875395","23113.031441221","24118.2626619257","24845.9938321617","25897.2833721386","26557.4321044711","27534.0985632531",
"North America","NAC","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39939.7431624568","39296.4921685007","40029.6315756035","40597.3356804606","41678.2151667463","42320.3464818991","43357.0750329875","44710.4568010728","46091.1994452017","47750.7001656105","49267.8514137136","49326.4308447289","49765.8338191844","50831.4736385743","52354.7875604601","53736.7212098333","54696.5352239022","55606.6166257273","55193.0329049524","53256.1770917933","54321.9089306835","54930.6727884349","55681.5817803535","56304.4221836374","57268.2239942324","58319.807968776","58741.8445311416","59725.1914827213","61079.5209955739","",
"Namibia","NAM","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5960.62645009682","6355.86918233585","6478.93673766323","6252.19451510662","6198.27712047933","6434.17126931954","6384.74949138649","6505.12261171717","6628.03049282513","6564.01906464668","6878.25923108297","6799.78737729924","7126.21336515534","7537.2140950726","8051.41632014668","7924.08741524888","8405.11750140915","8460.28435910804","8539.51274673325","8389.04857173246","8574.4669086455","8949.49631530879","9105.06957585581","9818.49709663888","10168.824347725","10481.7542590146","10071.0709114675","9866.1956991722","9618.03359298715","9356.6736069005",
"New Caledonia","NCL","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","987.224302347454","966.213899585378","945.659109716592","1006.80024285128","972.033567617862","927.908189679438","959.663906544312","966.537371968156","955.701087197131","928.279981568274","959.368603645422","980.37974659133","973.20778493996","1007.39962926415","985.672370691657","1027.50530120103","1011.56726367329","1066.59769646149","1078.66728353959","1110.33356352768","1112.70763559144","1131.42805107783","1142.76921218794","1178.51212054907","1200.89846346738",
"Nigeria","NGA","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3108.65548908781","3043.89045131267","3066.65158601373","2884.18226939022","2813.34291235968","2776.34961033002","2825.88871077954","2847.73578845236","2838.89387389839","2836.44820527301","2739.24253062884","2896.40827836389","3230.03254463886","3340.63686642933","3567.69074180881","3675.1059958738","4025.67608780147","4063.15662850561","4238.14618205292","4433.83421855001","4635.55828641191","4758.77893322654","4848.22650061847","5045.0115827518","5311.16302700163","5356.40754307272","5160.48869650664","5031.6022839883","4928.92448925559","",
"Nicaragua","NIC","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2817.20619078318","3046.6616609201","3242.39926481196","3371.94164247361","3518.97972649473","3707.93848316631","3808.11843953713","3840.06662083694","3839.50511063229","3894.09439792712","4065.85175448864","4225.81041139276","4308.74211003021","4491.01014853439","4581.66531173006","4344.23118227826","4486.52657870768","4709.56240646052","4939.61271714815","5116.95108104285","5307.9286408021","5479.35969776407","5654.84215635859","5845.32866775143","5564.86004289553","",
"Netherlands","NLD","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36547.6403382803","37267.9334555495","37506.7691327208","37930.142272064","39023.4978918048","40290.4802505943","41567.288413633","42854.7891415646","44008.7883819923","46685.6684599337","48502.3269690316","48157.4101794852","48053.2933606259","48547.8771216891","49093.3708863518","49006.2255546389","51739.9643056124","53134.2380959588","52566.170198527","51337.2645368112","52431.3093836591","53576.5898858346","52992.1881824312","52582.9975608572","52303.5704264094","53264.0400065286","53300.3965717269","55765.1891004354","57013.8278018364","",
"Norway","NOR","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40543.6623032763","41477.8356752573","43131.2460527605","44035.4048705117","46236.9742367144","48089.0316609595","50273.2751849996","52677.9920993471","53720.7299653762","54542.859303369","55612.8903406725","57249.3162269667","57874.6294505489","58221.7236786782","59951.5235181427","61665.3846781579","62009.1414206894","62958.6770501602","62365.6564974939","61161.5675234195","61155.664048442","60902.2243726864","61660.0808805796","61707.2440419807","63555.495687686","64682.5468624124","64776.5411942007","65732.495483284","66180.4475428044","",
"Nepal","NPL","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1871.25927956099","1835.32316602522","1880.63874808383","1939.10880465178","1992.80672522018","2043.80925927344","2093.46166654476","2196.57385461893","2282.46199845833","2371.87455671056","2445.29246998836","2573.69526888401","2686.15212845372","2874.47815830574","2956.94413252776","2945.53264247325","3135.22437558713","3275.8006557869","3456.70621317444",
"Nauru","NRU","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14953.6582194366","","",
"New Zealand","NZL","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26183.1003013718","24076.1076391748","24145.3997269932","25208.7364163508","26250.5809997132","27238.1445040644","27464.5671487124","28058.6317515042","28417.8803393466","29423.0145740054","30181.7221104119","31210.6133303738","32121.1033784274","32991.5444319941","33509.4934706907","33953.1945650088","34424.6496264221","34925.6826923974","34258.7142458529","34963.867895544","34779.6966736937","35476.7505858475","36226.6423313624","36937.3975738971","37668.1126232376","38586.5917217632","39201.8921585311","39331.6445924489","40558.7075404077","",
"OECD members","OED","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29386.4005643787","29558.4531238552","29948.5594325174","30113.9012972176","30751.2294451299","31300.6679243721","32098.5755471363","33033.1646541975","33733.8228367248","34603.2328919635","35795.1808086071","36014.2481644017","36319.1108397574","36850.1235364132","37877.4369137687","38726.4601774811","39698.286340415","40512.3144892374","40328.6004101402","38741.1148693596","39728.0853663965","40402.3943127682","40688.2203450997","41064.0033632697","41683.3232828222","42427.1788531607","42914.6381944269","43816.0383562023","44573.107422395","",
"Oman","OMN","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32755.2184742544","33909.1810917273","32582.8469144877","31474.847475377","31280.0658236281","30748.4539006785","29351.333176767","32208.8717764549","32794.2228098546","33031.5610417105","33451.9450324615","29715.5246964236","30385.4803984182","30158.9099322205","28540.6234519849","29398.6353712195","29257.4101958255","27885.4389268049","26592.7532261192","",
"Other small states","OSS","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14525.2987921987","15127.8814238876","15527.5334344588","17119.3370033357","18334.9155552857","19103.8680263605","18763.7041493003","19547.8207806521","20616.1981625519","21303.4889446724","21734.1975128529","22062.2461784549","22541.7783857096","22508.1628006708","22579.8881024357","","",
"Pakistan","PAK","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3049.23832756249","3050.4192850933","3153.08128037278","3112.02862374811","3124.77630363118","3206.14513057687","3230.17021368627","3155.20066572389","3140.014442191","3167.97244391657","3208.27685872677","3238.2964401878","3297.10341354946","3489.02968401642","3635.88840204081","3779.96504158038","3908.34782037355","3999.81175165264","3985.07494034552","4033.07313809968","4054.30893022392","4103.5026422978","4181.5735467149","4275.06107049151","4402.75327340508","4534.29842735647","4691.27326642583","4821.11182377095","4991.71153116189","5005.03489337163",
"Panama","PAN","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10409.451672789","10844.0671235815","11639.7982097833","12295.4584637863","12544.277143126","12273.9504573249","12584.0398399596","12969.0098207439","13603.9402408912","13688.6550231446","14011.778586439","13743.3852732519","14244.6578541363","14096.9108560758","14670.6456879678","15164.2348435795","16179.6254366844","18084.8082178233","19499.0773693162","19496.9468241899","19719.3097185673","22139.1391977887","23560.9721294202","24840.798875695","24975.1926691164","26606.7183897851","27194.9510910305","28614.4061544348","","",
"Peru","PER","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4943.4056465089","5137.23854288805","4990.05069160026","5133.39667168945","5629.32855115745","5912.5875310174","6041.51110921229","6334.45558873097","6260.68566644381","6251.0978828053","6297.77334554582","6293.02798630814","6529.78187024179","6672.76230209327","6813.76552061742","7094.57392614321","7385.38853129725","7970.52451608644","8722.21919022466","8806.39454832838","9317.26821006943","9796.88607430004","10448.8795011885","11112.5911506633","11339.0890644614","11705.7456481776","11899.5414345222","11931.1296924884","12155.1828190228","12252.3001760349",
"Philippines","PHL","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4157.28425268837","4081.12793906965","4058.88079172264","4069.48450254237","4198.33709869203","4305.0368518487","4486.8568042412","4690.02021590855","4936.97701278248","4963.72025492645","4895.57724354016","4939.26444793623","5012.01778551828","5154.0739461769","5374.08430037852","5556.40592294157","5719.63604184804","5976.07826866587","6149.84818567004","6268.00856006323","6600.76709006473","6697.51670557374","7055.38599056407","7458.80196768564","7789.27517587099","8143.54267538407","8564.16183881015","9016.73278742628","9414.40118943526","9777.79811708797",
"Palau","PLW","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17157.6270978171","17060.0789396839","17979.6290084474","17149.4558127382","16159.0988130489","16421.5051852038","17430.9547320116","17725.0981207128","17310.5336404972","17949.0411159588","20026.7521332583","20057.5725050376","18770.1440725903","19028.6898808862","",
"Papua New Guinea","PNG","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4267.44321910109","","",
"Poland","POL","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12276.2301874375","13108.4965750933","13941.5411800369","14584.4220420125","15275.4264651822","16168.2140740804","16390.8735339628","16698.3589300916","17203.2798501942","17729.14288898","18633.3926877692","19717.719698284","20907.4224874938","22052.14406237","22437.3119523606","23211.9506545919","24371.7523631633","24800.6419954838","25184.4972071542","25931.1598342718","26926.2599662275","27546.220190884","28933.0366172031","30459.980515901","31622.5530218615",
"Pre-demographic dividend","PRE","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2374.19897531508","2323.17406239682","2308.65476247376","2208.85472718304","2173.69124022379","2172.10649987105","2229.56433032379","2248.73815101244","2267.61228317775","2261.12076522086","2216.28678812147","2291.64275643702","2437.33748593987","2500.27978442471","2605.98550658501","2689.17513575197","2854.62743199882","2968.44506337399","3055.53404512028","3150.91739321477","3220.72625933948","3282.33894323576","3351.12472241541","3437.14993954664","3574.73552220911","3629.24357166824","3585.31162310964","3557.75952254393","3516.41220138529","",
"Puerto Rico","PRI","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19514.3843557381","19955.1069092663","19776.6197483572","20385.6470428834","20609.6179984114","22579.2592843802","21136.9632195848","22086.6637746262","21418.0862707997","23134.6047430559","24198.0050481996","22991.7908620442","22393.7713577498","22030.4228329843","24972.1984759195","24439.7255410166","24514.7913828102","25045.5491744","23916.0925519514","22545.321400852","21722.393067052","21674.3853414883","23176.0693371802","23487.2570204748","23480.2930335474","23411.6808678137","23209.9379707672","22937.6771235541","22575.8356225788","",
"Korea, Dem. People’s Rep.","PRK","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23522.8957486903","24656.3532521847","25054.3953126019","24532.9968009565","24634.8372715631","25750.0736654043","26502.7750940676","27355.5220337458","28482.6249908076","29418.1374810864","29948.7457567281","30286.4103997601","30408.7898667221","30163.6500787329","30553.4568870233","30714.563829658","30690.8930140063","31386.4829370204","31299.5943714989","30276.2822664188","30844.7673491083","30851.0933214223","29497.1488017813","29686.6844935729","29868.812390652","30324.2876452833","31110.3088751125","32309.4502532388","33175.817638462","33966.8275617121",
"Paraguay","PRY","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8358.13305080389","8797.78977238843","8671.36243496296","8477.49277771245","8167.99117216788","7477.58549664456","7369.96722559873","7397.95756494841","6980.87773321939","7311.8871356204","7428.35789531172","7965.07985039163","8674.5955185444","9220.47358347501","9035.04788511831","9904.62700191465","10323.5159832353","10044.4061388936","10777.2153968403","11188.3375351139","11371.119255854","11668.0320456075","12204.5260615834","12419.7682431607","12223.9404466041",
"West Bank and Gaza","PSE","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4509.62569931022","4643.24535297238","4453.03500097555","4938.81229964465","5678.15520132831","5988.08714195473","5110.46773000573","4361.72207806487","3664.14670678538","4071.62558623374","4336.38109959892","4767.54251934271","4521.48389910715","4745.74030972368","4911.08836932335","5068.15727430496","5309.94402307269","5847.99895249447","6101.87135294185","6169.00735339835","6140.37683343944","6320.95063807167","6506.90005385744","6545.43076006773","6581.9375600259","",
"Pacific island small states","PSS","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31952.2167441587","32158.5534517167","32478.9132472881","32539.0784202388","33191.2118846989","33880.9965985361","34664.8490413153","35629.270031265","36381.2042282094","37486.7120040764","38836.5277583032","39304.3558894086","39720.3631765431","40413.5438008546","41603.9778406074","42558.801136206","43659.212241634","44633.3371264423","44459.6562612861","42727.6678845725","43851.1123138948","44538.3423896175","44815.2268718749","45202.0453386646","45831.3742658275","46531.8638065747","47103.388120871","48148.587490302","49062.1575656971","",
"French Polynesia","PYF","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90011.0552294068","93493.2950396377","83153.2082136948","93845.8209873655","92835.0162059699","91691.5815889984","87025.7591645265","91652.2374005307","95725.463923372","94312.2781644024","93902.4773987467","93662.5561202269","95634.1112398715","95516.8032200661","94819.5784405326","","",
"Romania","ROU","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13249.6984391809","11676.3866552042","10714.0949368414","10873.8947763797","11326.980428165","12034.5735307244","12521.2787002798","11939.0563769168","11686.5559665956","11657.1948989127","12024.5431692275","12837.8951898754","13761.7746299635","14000.9943915611","15253.9952507917","16259.3633789164","17577.8369871837","19112.7194910052","21487.7966084779","20684.1594323478","20013.9917103099","20494.9283224356","20907.8417147367","21787.724747353","22866.9649678135","23705.1576655036","24907.5354514871","26805.5151541062","28021.1876741337","29497.2316373424",
"Russian Federation","RUS","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21513.5974513514","20351.467327235","17229.9339808546","15761.5870689193","13867.6434912788","13247.0591261632","12698.0782727579","12807.9754378253","11901.5795873678","12748.2402739719","14228.8483407069","15224.629919357","15935.3122043853","16977.9161181513","18422.7169621834","19601.4762904447","21147.947526053","23151.9762246376","24193.8619946412","22270.0412181788","23256.3866758851","24231.1374915883","25130.6245109524","25413.019862246","25204.7850626422","24846.7147345883","24874.3403121101","25311.2256039731","25961.8507702749","26157.0471095464",
"Rwanda","RWA","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933.348057623668","934.987822957473","1047.04433050595","1027.15786370126","540.370148777165","748.968362848569","810.040481446717","864.280818903538","866.98394698349","841.399016072444","859.724286687669","895.070982672546","991.743014699991","993.631435693689","1052.77308308428","1136.65853774507","1215.26501666944","1281.19009397305","1383.76425515633","1431.62674885959","1496.80695693698","1573.81656263002","1661.57109562845","1689.77445336896","1741.96685111674","1845.60087923899","1903.53247496863","1909.36538523672","2020.92909420687","2155.33405420523",
"South Asia","SAS","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1907.37640032351","1893.55213108041","1956.79102188974","2000.04439812796","2075.34624620863","2177.12755071035","2276.93373935215","2315.35267342727","2396.02958540182","2533.49445426414","2581.45836064837","2651.16711559728","2709.00969022938","2862.71984446517","3025.3246985994","3199.13171592746","3388.82858436918","3587.84377117836","3645.26499268754","3844.64916326957","4062.46026288861","4221.04390006252","4383.70190758268","4583.72982143583","4841.38329177384","5138.21551778109","5426.5821607433","5762.3435428844","6043.80202886652","6267.75001845258",
"Saudi Arabia","SAU","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42183.103122087","40741.5432103566","38447.6921441613","41423.5774512664","43532.227384322","44734.8383466035","44807.1270996665","44629.0806484295","46324.4330569802","44059.1675875814","44723.3010752363","47851.8592212735","48932.1814126757","48893.8008111084","49391.7154993042","50125.4949835711","49683.076804819","48044.1204805361","48093.925148846","47495.4269689778",
"Sudan","SDN","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1576.17293676985","1539.56835212324","1648.90078607643","1728.47896825439","1740.57744412932","1813.04624440585","1925.35775416727","2093.45433868066","2117.6495767185","2101.51265638618","2157.82178633528","2248.68458052857","2332.94290289982","2428.14987613287","2433.32520164014","2550.50903283026","2546.74922885445","2892.302518215","2935.49677399534","3041.68840732432","2984.71986377957","3417.84778439939","3851.17176224005","3885.79242913169","4020.20931704806","4115.80747474503","4205.62723403885","4203.8277379556","3876.49052076286","3828.66021863712",
"Senegal","SEN","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2239.07508677473","2227.23232282761","2210.15123945804","2154.56785231249","2095.65146950731","2154.80490770317","2171.44808333452","2182.99626199203","2266.01060160365","2340.98374209512","2356.44695438989","2412.87718148587","2363.58068518102","2470.2697131738","2555.80874598608","2633.23084056503","2635.95556905281","2694.31235359235","2735.91791309566","2697.67218940807","2721.30790766766","2668.96093683728","2726.28474753853","2724.1533311167","2816.84493269458","2903.30076478242","2987.64862671122","3114.29864739264","3230.31265371089","3309.38573356658",
"Singapore","SGP","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37075.89134567","38240.429590141","40212.371892004","42760.3865234201","47085.3690037077","49260.7406860222","50097.3533323883","53898.1803951519","50707.9313045716","52998.1390781712","55808.8717243585","53712.2814253353","54530.9926224572","57451.2555165342","59977.2174921811","63139.3346445481","68950.0680427013","72158.1383382682","69060.8911674677","66008.5321220956","77504.9169349341","78783.0439955891","79513.2000156543","81298.1789739627","85083.2360792977","83498.9637270461","85472.5885239849","87735.7562944825","88099.1526307759","88155.2143118148",
"Solomon Islands","SLB","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2225.01883565728","","",
"Sierra Leone","SLE","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937.940583554015","1137.03791291034","1192.01307228948","1212.65999515089","1218.58451556046","1234.00542900999","1387.69038219788","1466.67292042326","1494.57642719526","1432.13334201031","1450.82526024621","1712.08768819054","1946.3494419445","1960.68857675071","1533.78001412013","1438.68079053633","1594.30803794051","","",
"El Salvador","SLV","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5123.99823309208","5125.75121742883","5461.95427300833","5710.05388364226","5931.52149997224","6145.7523290296","6116.64733404617","6222.84788667261","6338.0351357355","6350.65075553696","6403.59699773983","6415.15079079237","6450.12902667388","6470.5873682368","6488.89604151033","6632.43997278372","6936.89991561823","7041.20602811687","7238.91229407361","6985.04850578125","7122.67501978146","7355.47814747345","7447.1641838747","7541.39928018137","7634.94892582661","7765.171989253","7878.83257189694","7984.42665522818","8140.59926295299","8359.11514408538",
"San Marino","SMR","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8844.60750819743","9138.14571914204","8280.68219712167","8870.97406678704","9502.08902560212","10072.2382933078","10514.9448561524","11465.4474922778","12100.3447213096","12749.5102143815","13530.0966826484","14252.5079131495","14071.7901072374","14154.7192819396","14554.7162351483","14369.6409809304","14751.4049685819","14593.5243991678","14797.7461191214","15230.9840136002","15449.8862680678","16471.9415880853","17191.6687286766",
"Sub-Saharan Africa (excluding high income)","SSA","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2594.64327779965","2542.47507337945","2494.08172065773","2420.038542818","2396.56174864328","2407.29738752259","2459.48955243273","2477.36098737005","2474.64331617342","2463.10354857346","2443.37498360614","2495.65229470181","2613.4805351723","2665.56818415829","2763.73131280051","2849.46240714554","2991.34906260093","3083.46741688442","3152.91029873595","3198.62490569976","3261.07910954205","3361.9728798048","3431.6988880815","3522.02846206958","3629.76197788767","3675.30104200142","3641.3174766266","3633.26364239698","3604.33557046016","",
"South Sudan","SSD","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2606.47831326248","2555.24876807039","2508.13112461804","2435.06704171955","2411.85245791833","2422.8553138762","2475.51878295278","2494.47037685025","2492.70202170739","2481.28926106052","2463.05872838299","2515.51217788597","2632.5300976109","2685.03573900878","2783.55274043029","2868.96157909031","3011.39722338676","3104.71335471431","3174.54289919694","3220.17669078074","3282.73668458915","3383.90630123302","3455.11705294251","3546.5686648775","3654.51700392112","3700.52825781349","3666.96026590962","3659.74306291846","3631.3096255122","",
"Small states","SST","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13162.135050992","13720.1668094808","14123.5989992446","15573.0154529212","16704.1696110301","17388.0685410431","17072.6302168482","17774.4819911817","18727.3769777846","19372.6154430584","19758.0636509169","20072.2855976692","20524.7735775461","20529.0646299006","20644.4990531036","","",
"Sao Tome and Principe","STP","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3904.16324878385","","",
"Suriname","SUR","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14335.5736602169","","",
"Slovak Republic","SVK","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13694.0646990005","14614.536062939","15347.2727125031","15944.8205124175","15806.4803669053","16018.0954935439","16670.1588255718","17348.8338284459","17403.1594376114","18536.2879850953","20048.7509072327","21700.3465942618","24054.4376184091","25672.3050682204","24544.2806442206","25508.9429491487","25839.463646308","26774.9775405151","27194.2196236063","27815.5159299406","28732.9324093569","29476.794377239","30266.9761188856","","",
